Start Time, Fri Apr 17 13:53:13 GMT-0400 2026
Energy calibration,  Offset: -15.219706535339355, Slope: 0.7653962969779968, Quadratic: 0
Live Time (s), 120
Real Time (s), 124.329614
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
669, 496.8304161429405, 194
670, 497.5958124399185, 200
671, 498.3612087368965, 225
672, 499.1266050338745, 208
673, 499.8920013308525, 196
674, 500.6573976278305, 228
675, 501.4227939248085, 223
676, 502.1881902217865, 231
677, 502.9535865187645, 229
678, 503.7189828157425, 239
679, 504.4843791127205, 244
680, 505.2497754096985, 257
681, 506.0151717066765, 224
682, 506.7805680036545, 256
683, 507.5459643006325, 290
684, 508.3113605976105, 264
685, 509.07675689458847, 255
686, 509.84215319156647, 235
687, 510.60754948854446, 257
688, 511.37294578552246, 275
689, 512.1383420825005, 246
690, 512.9037383794785, 244
691, 513.6691346764565, 252
692, 514.4345309734344, 256
693, 515.1999272704124, 262
694, 515.9653235673904, 253
695, 516.7307198643684, 246
696, 517.4961161613464, 262
697, 518.2615124583244, 278
698, 519.0269087553024, 266
699, 519.7923050522804, 279
700, 520.5577013492584, 222
701, 521.3230976462364, 280
702, 522.0884939432144, 251
703, 522.8538902401924, 234
704, 523.6192865371704, 259
705, 524.3846828341484, 262
706, 525.1500791311264, 211
707, 525.9154754281044, 240
708, 526.6808717250824, 209
709, 527.4462680220604, 241
710, 528.2116643190384, 196
711, 528.9770606160164, 229
712, 529.7424569129944, 226
713, 530.5078532099724, 218
714, 531.2732495069504, 183
715, 532.0386458039284, 183
716, 532.8040421009064, 183
717, 533.5694383978844, 188
718, 534.3348346948624, 189
719, 535.1002309918404, 185
720, 535.8656272888184, 176
721, 536.6310235857964, 174
722, 537.3964198827744, 149
723, 538.1618161797523, 193
724, 538.9272124767303, 155
725, 539.6926087737083, 166
726, 540.4580050706863, 156
727, 541.2234013676643, 133
728, 541.9887976646423, 121
729, 542.7541939616203, 138
730, 543.5195902585983, 105
731, 544.2849865555763, 126
732, 545.0503828525543, 116
733, 545.8157791495323, 98
734, 546.5811754465103, 93
735, 547.3465717434883, 103
736, 548.1119680404663, 73
737, 548.8773643374443, 81
