Start Time, Fri Apr 10 12:04:11 GMT-0400 2026
Energy calibration,  Offset: -168.54302978515625, Slope: 0.9260296821594238, Quadratic: 0
Live Time (s), 120
Real Time (s), 130.731314
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
1824, 1520.5351104736328, 440
1825, 1521.4611401557922, 430
1826, 1522.3871698379517, 449
1827, 1523.313199520111, 384
1828, 1524.2392292022705, 395
1829, 1525.16525888443, 382
1830, 1526.0912885665894, 409
1831, 1527.0173182487488, 374
1832, 1527.9433479309082, 386
1833, 1528.8693776130676, 330
1834, 1529.795407295227, 372
1835, 1530.7214369773865, 340
1836, 1531.647466659546, 350
1837, 1532.5734963417053, 328
1838, 1533.4995260238647, 301
1839, 1534.4255557060242, 327
1840, 1535.3515853881836, 344
1841, 1536.277615070343, 295
1842, 1537.2036447525024, 300
1843, 1538.1296744346619, 271
1844, 1539.0557041168213, 269
1845, 1539.9817337989807, 283
1846, 1540.9077634811401, 256
1847, 1541.8337931632996, 251
1848, 1542.759822845459, 243
1849, 1543.6858525276184, 250
1850, 1544.6118822097778, 248
1851, 1545.5379118919373, 256
1852, 1546.4639415740967, 241
1853, 1547.389971256256, 247
1854, 1548.3160009384155, 220
1855, 1549.242030620575, 228
1856, 1550.1680603027344, 233
1857, 1551.0940899848938, 173
1858, 1552.0201196670532, 211
1859, 1552.9461493492126, 204
1860, 1553.872179031372, 227
1861, 1554.7982087135315, 213
1862, 1555.724238395691, 200
1863, 1556.6502680778503, 203
1864, 1557.5762977600098, 191
1865, 1558.5023274421692, 209
1866, 1559.4283571243286, 172
1867, 1560.354386806488, 183
1868, 1561.2804164886475, 167
1869, 1562.2064461708069, 198
1870, 1563.1324758529663, 172
1871, 1564.0585055351257, 169
1872, 1564.9845352172852, 161
1873, 1565.9105648994446, 161
1874, 1566.836594581604, 177
1875, 1567.7626242637634, 153
1876, 1568.6886539459229, 183
1877, 1569.6146836280823, 131
1878, 1570.5407133102417, 138
1879, 1571.4667429924011, 130
1880, 1572.3927726745605, 133
1881, 1573.31880235672, 157
1882, 1574.2448320388794, 139
1883, 1575.1708617210388, 146
1884, 1576.0968914031982, 145
1885, 1577.0229210853577, 121
1886, 1577.948950767517, 127
1887, 1578.8749804496765, 110
1888, 1579.801010131836, 127
1889, 1580.7270398139954, 126
1890, 1581.6530694961548, 105
1891, 1582.5790991783142, 115
1892, 1583.5051288604736, 136
1893, 1584.431158542633, 120
1894, 1585.3571882247925, 103
1895, 1586.283217906952, 142
1896, 1587.2092475891113, 141
1897, 1588.1352772712708, 112
1898, 1589.0613069534302, 126
1899, 1589.9873366355896, 137
1900, 1590.913366317749, 111
1901, 1591.8393959999084, 121
1902, 1592.7654256820679, 119
1903, 1593.6914553642273, 84
1904, 1594.6174850463867, 101
1905, 1595.5435147285461, 127
1906, 1596.4695444107056, 116
1907, 1597.395574092865, 108
1908, 1598.3216037750244, 96
1909, 1599.2476334571838, 117
1910, 1600.1736631393433, 107
1911, 1601.0996928215027, 93
1912, 1602.025722503662, 108
1913, 1602.9517521858215, 105
1914, 1603.877781867981, 90
1915, 1604.8038115501404, 116
1916, 1605.7298412322998, 97
1917, 1606.6558709144592, 77
1918, 1607.5819005966187, 88
1919, 1608.507930278778, 98
1920, 1609.4339599609375, 80
1921, 1610.359989643097, 106
1922, 1611.2860193252563, 97
1923, 1612.2120490074158, 88
1924, 1613.1380786895752, 94
1925, 1614.0641083717346, 110
1926, 1614.990138053894, 100
1927, 1615.9161677360535, 93
1928, 1616.842197418213, 81
1929, 1617.7682271003723, 93
1930, 1618.6942567825317, 97
1931, 1619.6202864646912, 81
1932, 1620.5463161468506, 72
1933, 1621.47234582901, 75
1934, 1622.3983755111694, 68
1935, 1623.3244051933289, 76
1936, 1624.2504348754883, 73
1937, 1625.1764645576477, 85
1938, 1626.1024942398071, 69
1939, 1627.0285239219666, 84
1940, 1627.954553604126, 62
1941, 1628.8805832862854, 76
1942, 1629.8066129684448, 71
1943, 1630.7326426506042, 65
1944, 1631.6586723327637, 59
1945, 1632.584702014923, 63
1946, 1633.5107316970825, 77
1947, 1634.436761379242, 57
1948, 1635.3627910614014, 75
1949, 1636.2888207435608, 87
1950, 1637.2148504257202, 59
1951, 1638.1408801078796, 63
1952, 1639.066909790039, 72
1953, 1639.9929394721985, 60
1954, 1640.918969154358, 65
1955, 1641.8449988365173, 74
1956, 1642.7710285186768, 54
1957, 1643.6970582008362, 67
1958, 1644.6230878829956, 57
1959, 1645.549117565155, 63
1960, 1646.4751472473145, 57
1961, 1647.4011769294739, 74
1962, 1648.3272066116333, 58
1963, 1649.2532362937927, 72
1964, 1650.1792659759521, 56
1965, 1651.1052956581116, 69
1966, 1652.031325340271, 59
1967, 1652.9573550224304, 75
1968, 1653.8833847045898, 67
1969, 1654.8094143867493, 54
1970, 1655.7354440689087, 53
1971, 1656.6614737510681, 45
1972, 1657.5875034332275, 53
1973, 1658.513533115387, 63
1974, 1659.4395627975464, 55
1975, 1660.3655924797058, 49
1976, 1661.2916221618652, 51
1977, 1662.2176518440247, 50
1978, 1663.143681526184, 59
1979, 1664.0697112083435, 53
1980, 1664.995740890503, 50
1981, 1665.9217705726624, 70
1982, 1666.8478002548218, 50
1983, 1667.7738299369812, 54
1984, 1668.6998596191406, 45
1985, 1669.6258893013, 70
1986, 1670.5519189834595, 47
1987, 1671.477948665619, 54
1988, 1672.4039783477783, 37
1989, 1673.3300080299377, 41
1990, 1674.2560377120972, 54
1991, 1675.1820673942566, 48
1992, 1676.108097076416, 46
1993, 1677.0341267585754, 37
1994, 1677.9601564407349, 63
1995, 1678.8861861228943, 58
1996, 1679.8122158050537, 54
1997, 1680.7382454872131, 57
1998, 1681.6642751693726, 62
1999, 1682.590304851532, 57
2000, 1683.5163345336914, 53
2001, 1684.4423642158508, 42
2002, 1685.3683938980103, 54
2003, 1686.2944235801697, 49
2004, 1687.220453262329, 53
2005, 1688.1464829444885, 43
2006, 1689.072512626648, 44
2007, 1689.9985423088074, 54
2008, 1690.9245719909668, 45
2009, 1691.8506016731262, 51
2010, 1692.7766313552856, 54
2011, 1693.702661037445, 47
2012, 1694.6286907196045, 48
2013, 1695.554720401764, 50
2014, 1696.4807500839233, 48
2015, 1697.4067797660828, 39
2016, 1698.3328094482422, 58
2017, 1699.2588391304016, 44
2018, 1700.184868812561, 50
2019, 1701.1108984947205, 41
2020, 1702.0369281768799, 41
2021, 1702.9629578590393, 48
2022, 1703.8889875411987, 47
2023, 1704.8150172233582, 59
2024, 1705.7410469055176, 58
2025, 1706.667076587677, 48
2026, 1707.5931062698364, 38
2027, 1708.5191359519958, 54
2028, 1709.4451656341553, 38
2029, 1710.3711953163147, 48
2030, 1711.2972249984741, 43
2031, 1712.2232546806335, 38
2032, 1713.149284362793, 49
2033, 1714.0753140449524, 41
2034, 1715.0013437271118, 41
2035, 1715.9273734092712, 45
2036, 1716.8534030914307, 38
2037, 1717.77943277359, 37
2038, 1718.7054624557495, 39
2039, 1719.631492137909, 37
2040, 1720.5575218200684, 43
2041, 1721.4835515022278, 40
2042, 1722.4095811843872, 46
2043, 1723.3356108665466, 42
2044, 1724.261640548706, 47
2045, 1725.1876702308655, 37
2046, 1726.113699913025, 50
2047, 1727.0397295951843, 38
2048, 1727.9657592773438, 46
