Start Time, Fri Apr 17 13:23:17 GMT-0400 2026
Energy calibration,  Offset: 0, Slope: 0.7465173602104187, Quadratic: 0
Live Time (s), 120
Real Time (s), 122.353276
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
826, 616.6233395338058, 250
827, 617.3698568940163, 261
828, 618.1163742542267, 281
829, 618.8628916144371, 288
830, 619.6094089746475, 300
831, 620.3559263348579, 329
832, 621.1024436950684, 321
833, 621.8489610552788, 345
834, 622.5954784154892, 360
835, 623.3419957756996, 364
836, 624.08851313591, 398
837, 624.8350304961205, 398
838, 625.5815478563309, 412
839, 626.3280652165413, 450
840, 627.0745825767517, 458
841, 627.8210999369621, 491
842, 628.5676172971725, 528
843, 629.314134657383, 492
844, 630.0606520175934, 516
845, 630.8071693778038, 554
846, 631.5536867380142, 546
847, 632.3002040982246, 577
848, 633.0467214584351, 617
849, 633.7932388186455, 675
850, 634.5397561788559, 648
851, 635.2862735390663, 702
852, 636.0327908992767, 706
853, 636.7793082594872, 702
854, 637.5258256196976, 674
855, 638.272342979908, 779
856, 639.0188603401184, 792
857, 639.7653777003288, 737
858, 640.5118950605392, 756
859, 641.2584124207497, 842
860, 642.0049297809601, 898
861, 642.7514471411705, 880
862, 643.4979645013809, 925
863, 644.2444818615913, 973
864, 644.9909992218018, 996
865, 645.7375165820122, 894
866, 646.4840339422226, 944
867, 647.230551302433, 1010
868, 647.9770686626434, 956
869, 648.7235860228539, 1030
870, 649.4701033830643, 1038
871, 650.2166207432747, 1012
872, 650.9631381034851, 1061
873, 651.7096554636955, 1092
874, 652.456172823906, 1061
875, 653.2026901841164, 1094
876, 653.9492075443268, 1112
877, 654.6957249045372, 1084
878, 655.4422422647476, 1133
879, 656.188759624958, 1134
880, 656.9352769851685, 1086
881, 657.6817943453789, 1096
882, 658.4283117055893, 1116
883, 659.1748290657997, 1109
884, 659.9213464260101, 1116
885, 660.6678637862206, 1185
886, 661.414381146431, 1135
887, 662.1608985066414, 1138
888, 662.9074158668518, 1156
889, 663.6539332270622, 1187
890, 664.4004505872726, 1156
891, 665.1469679474831, 1096
892, 665.8934853076935, 1123
893, 666.6400026679039, 1120
894, 667.3865200281143, 1110
895, 668.1330373883247, 1119
896, 668.8795547485352, 1112
897, 669.6260721087456, 1138
898, 670.372589468956, 1022
899, 671.1191068291664, 1072
900, 671.8656241893768, 1028
901, 672.6121415495872, 1037
902, 673.3586589097977, 1021
903, 674.1051762700081, 1051
904, 674.8516936302185, 951
905, 675.5982109904289, 958
906, 676.3447283506393, 1042
907, 677.0912457108498, 956
908, 677.8377630710602, 932
909, 678.5842804312706, 899
910, 679.330797791481, 928
911, 680.0773151516914, 844
912, 680.8238325119019, 908
913, 681.5703498721123, 888
914, 682.3168672323227, 862
915, 683.0633845925331, 789
916, 683.8099019527435, 802
917, 684.556419312954, 755
918, 685.3029366731644, 746
919, 686.0494540333748, 748
920, 686.7959713935852, 697
921, 687.5424887537956, 714
922, 688.289006114006, 687
923, 689.0355234742165, 624
924, 689.7820408344269, 645
925, 690.5285581946373, 583
926, 691.2750755548477, 585
927, 692.0215929150581, 597
928, 692.7681102752686, 528
929, 693.514627635479, 484
930, 694.2611449956894, 487
931, 695.0076623558998, 479
932, 695.7541797161102, 429
933, 696.5006970763206, 420
